year,country,life_evaluation,gdp_per_capita,pm2_5,intentional_homicide_rate,healthy_life_expectancy,degree_of_urbanization,sdg_index_score,gdp_per_capita_n,healthy_life_expectancy_n,pm2_5_n,intentional_homicide_rate_n,degree_of_urbanization_n,sdg_index_score_n,urban_happiness_index_raw,urban_happiness_index,urban_happiness_index_pca_raw,urban_happiness_index_pca,pca_happiness_index_raw,pca_happiness_index,sustainable_happiness_index_raw,sustainable_happiness_index
2011,Bangladesh,4.807,4352.42643359325,69.2015582728483,2.58218128044816,61.53790024,97.147,56.60192476445123,1.2043247499183471,6.480403939655999,6.55531285312659,1.210467512893536,9.670593482709766,4.464485046123352,3.362651061938194,3.113470810019227,5.954484131845837,7.000863670248211,4.358763130804318,4.782583058884814,4.358763130804318,4.782583058884814
2011,Belarus,5.566,25404.75660824116,17.2267917168315,3.93761674954488,61.84040702,72.006,75.3064911276224,2.4842446823717923,6.567220520847406,2.1075303120345286,1.3238702546975665,6.702274754683319,7.793173308608833,3.548059128830465,3.406894125379362,5.463852532090028,6.050380232855694,5.038888544697827,5.917715593721209,5.038888544697827,5.917715593721209
2011,Belize,6.451,11641.77173757032,18.1926127367792,37.8859632506156,64.39294465,59.3,66.53521445972328,1.6474955662459134,7.299774648721871,2.1901812242942937,4.164164507510842,5.202117332213884,6.232225830620974,4.505015886031596,4.921355869470524,4.667176929219082,4.507008452724916,4.724007810592927,5.392178158162883,4.724007810592927,5.392178158162883
2011,Bosnia and Herzegovina,4.857,12487.649056603705,34.5560460093254,1.36298129441799,66.94670309,52.05,69.41800739962653,1.698922426458513,8.03267913750555,3.590495215960131,1.1084629362275622,4.346132654667576,6.7452513045034435,3.246917631598679,2.9303132624678945,4.9849470769022695,5.122613445189669,5.128331458987334,6.066996241005621,5.128331458987334,6.066996241005621
2011,Brazil,6.697,18627.81045293967,15.0149383266817,26.7470983503833,63.25101288,78.427,70.07098017570665,2.0722262315221256,6.972051044559179,1.9182491753590876,3.2322294585388547,7.460382011859161,6.861455164740487,4.274634089774802,4.556757976890319,5.252659855538214,5.641244047455076,4.839178948781868,5.584399332907684,4.839178948781868,5.584399332907684
2011,Bulgaria,3.889,22321.033168819,30.8419877010684,1.73441146879584,64.84955708,60.141,73.38424528478059,2.2967633411830928,7.4308180921187414,3.2726616826000647,1.1395387056931991,5.301411554809257,7.451088009733494,3.4628090237567792,3.271978914381261,5.386635666120782,5.900790699226683,5.2796259514297645,6.319507464972106,5.2796259514297645,6.319507464972106
2011,Burkina Faso,3.926,1939.866599894059,42.704603891547,0.55963484448214,51.66966859,49.145,48.12507261904761,1.0576481875724495,3.648314905956253,4.287814624688243,1.0412508172308748,4.003148449388677,2.955933728152779,2.223265112276645,1.310300061150455,3.466456941145778,2.180895617396266,2.7840123813542608,2.154316604723697,2.7840123813542608,2.154316604723697
2011,Cambodia,4.101,3921.979115633081,21.1793343979383,1.82033262639221,59.15056359,65.897,54.21390772907648,1.1781548154000385,5.795260928626815,2.4457723378260408,1.1467273141312666,5.9810043553549885,4.039510517340979,2.404918585232907,1.597781426847877,3.769535855485006,2.7680397973588224,3.436217568852357,3.2428501495591187,3.436217568852357,3.2428501495591187
2011,Cameroon,4.376,4307.851955585272,52.6477399727018,4.12706343595528,50.05536433,73.442,51.74185457940752,1.2016147523832608,3.18502487042078,5.138706509268401,1.3397203443214898,6.871818754263525,3.59958081548243,2.830566680183944,2.271404086803808,4.5935201200364535,4.364315692588567,3.0317888171681915,2.5678566488283163,3.0317888171681915,2.5678566488283163
2011,Canada,7.499,53681.10848093447,7.40657220393887,1.76238467720832,70.02853914,75.099,77.22967282913164,4.203363947492892,8.917136899587529,1.2671571118574696,1.1418790889894581,7.067455528152386,8.135425154075051,3.442625241754738,3.2400364410530305,5.416658471055758,5.958952829119996,6.030994657931693,7.573545392367981,6.030994657931693,7.573545392367981
2011,Chile,6.128,25372.27414807724,23.8820538505398,3.66532251337043,68.36719666,80.724,75.0958737076649,2.4822698440582167,8.44034734035302,2.6770597334470456,1.3010887105638609,7.731581571076245,7.755691566446238,3.662721426100277,3.588356517904421,5.824757438500401,6.749548684678786,5.60070222487199,6.855385285008049,5.60070222487199,6.855385285008049
2011,China,4.68,11404.917983554236,52.7272298089351,0.883293080721741,66.81696284,83.032,66.62370038784745,1.6330955526452011,7.995444914365434,5.145508916075013,1.0683297392702156,8.00407986566616,6.247972898188497,3.500962463630456,3.332359829881732,5.965464656837778,7.022135857249434,5.179949784191387,6.153147470081824,5.179949784191387,6.153147470081824
2011,Colombia,6.202,14852.369951306107,19.4233780082529,35.6322084408409,66.81985658,79.375,67.4151205818691,1.8426905216151988,7.996275390342393,2.2955049544305948,3.9756037234605355,7.572309387626594,6.3888150358453695,4.585608559062798,5.048900316219386,5.2252032087728715,5.588053246027316,5.005498118049811,5.861986813608066,5.005498118049811,5.861986813608066
2011,Costa Rica,7.251,19264.456646177645,19.3112349144129,10.282368146525,69.18762856,73.225,70.74105749936338,2.110932452918329,8.67580352635443,2.2859082187848845,1.854704972311965,6.846198247363173,6.980702971875198,3.624457884602191,3.5278013576464153,5.220452958980767,5.578850753254491,5.312430258410903,6.3742580085871134,5.312430258410903,6.3742580085871134
2011,Croatia,5.623,28769.02294908822,24.2670565479156,1.14463944324737,67.24932529,55.159,76.03317749766575,2.688782209192354,8.119528843143954,2.710006649597518,1.0901953276708696,4.713202497769849,7.922495333161846,3.4572575507772445,3.263193257780172,5.301148506563207,5.735179415098945,5.609497803700995,6.870065147703321,5.609497803700995,6.870065147703321
2011,Cyprus,6.416,41212.6875,23.6802164434596,0.785002954663899,70.40229958,73.816,72.94358576815343,3.4453205191726983,9.024402606443408,2.6597873346497742,1.0601062789570137,6.915975756939707,7.372667685398282,3.386763627298391,3.1516309019096083,5.477157072097514,6.076154652859492,5.850672756995737,7.272587286238456,5.850672756995737,7.272587286238456
2011,Czechia,6.36,39708.16262801955,20.5894906583766,0.81939793117267,67.28853165,59.372,79.62590076069763,3.353849819419057,8.130780697188875,2.3952959843831163,1.06298394058629,5.21061814556331,8.561860904317768,3.6020602573829503,3.492355294564982,5.581109220803662,6.277537514615102,5.914709626048677,7.3794651237756845,5.914709626048677,7.3794651237756845
2011,Denmark,7.856,60391.779933220576,13.4610916735072,0.825726922413442,69.0239629,63.355,83.42188172481113,4.611353090769329,8.628833031810029,1.7852774955714499,1.0635134567277227,5.680878417379441,9.23739847276641,3.7254242723522175,3.687588861664584,5.782051069451237,6.666815129659897,6.456421631118086,8.283585024171032,6.456421631118086,8.283585024171032
2011,Dominican Republic,5.036,15258.085814850285,12.37191949007,25.2674003329003,64.34410881,84.845,66.5506669149478,1.8673568562372966,7.285759225105875,1.692070708071713,3.1084302692374375,8.218135068478773,6.23497576907631,4.0360057338146085,4.179109234209333,5.050615144159968,5.249829895016965,4.644188661995136,5.258959621367432,4.644188661995136,5.258959621367432
2011,Ecuador,5.425,12449.078554921784,18.9757073503174,15.2875203821371,65.87894631,76.117,65.79125485527544,1.6965774530756201,7.726243053053018,2.2571951770431635,2.2734618955340196,7.187647583565095,6.099829839449277,3.602140267269651,3.4924819167050587,4.9158793624331665,4.988810977729132,4.7177714019986166,5.3817695627019235,4.7177714019986166,5.3817695627019235
2011,El Salvador,5.956,8945.931329700064,31.7764794212371,71.7719022936632,64.40046295,76.703,63.88268238265003,1.4835963757942192,7.301932329625326,3.352631564778983,6.9992374296077555,7.256834758881252,5.760177870813421,6.108073353895853,7.458324431937974,5.381850761605549,5.89152107107086,4.863937156441215,5.62572089867226,4.863937156441215,5.62572089867226
2011,Estonia,5.33,32453.100847670903,8.57915434602602,4.89694750660617,66.33367241,63.383,76.8220578134284,2.9127633407815576,7.856745137602996,1.367501773799348,1.404132827596139,5.684184289237551,8.06288547087471,3.5037997387536723,3.336850048064777,5.157646704303588,5.4571783928418585,5.454715641105943,6.611732985744894,5.454715641105943,6.611732985744894
2011,Finland,7.579,55053.39068503226,6.90854689697724,2.04148255432524,68.91819484,59.196,85.36711360698125,4.286794680879881,8.59847860018887,1.2245381947924245,1.1652298609135803,5.189838379598047,9.583574396242588,3.767141073362945,3.753609085401122,5.669804335695398,6.4493634584071025,6.398917951750999,8.18761111114122,6.398917951750999,8.18761111114122
2011,France,6.746,50085.68297791092,15.4920531594036,1.34308688468283,69.96634497,62.191,79.62488398692811,3.984772621554396,8.8992877617618,1.9590786617366627,1.1067984670130717,5.54344860156373,8.561679957973091,3.5750523930198295,3.449613156992142,5.514565658033208,6.148624997953139,6.20326476247327,7.8610650122059615,6.20326476247327,7.8610650122059615
2011,Germany,6.572,57950.95897296767,15.4585841988169,0.91271260058552,69.09884746,72.235,80.52063204312027,4.462958334813052,8.650324191390727,1.9562145284575727,1.0707911284629699,6.729312063808575,8.721088413796041,3.660060326117389,3.5841451111810154,5.8154342250857525,6.731487149428489,6.296815492236254,8.017201622957986,6.296815492236254,8.017201622957986
2011,Ghana,4.705,5005.367324981874,30.3930045479609,1.62099472513754,54.88318904,74.78,57.88319397334693,1.2440216411731033,4.570564843817701,3.234239587380383,1.1300496743150346,7.029792202340348,4.692501333372478,2.7531489379232412,2.1488842257071994,4.505020544915347,4.192868561154814,3.443017158185042,3.2541986963379723,3.443017158185042,3.2541986963379723
2011,Greece,6.133,33906.49174356758,18.8826332091494,1.65633803374762,69.21048122,67.39,74.9162777820219,3.0011252447547667,8.682362023365078,2.249230282392449,1.133006678312783,6.15727816550349,7.723730448606311,3.424509397906256,3.21136664770657,5.358987767107755,5.847229391508913,5.7052789145464535,7.029924275038438,5.7052789145464535,7.029924275038438
2011,Guatemala,6.277,10032.093282970902,31.96363951634,38.4055692334411,61.39007406,72.983,57.22500847975555,1.5496318370629223,6.43797922587542,3.368647940773488,4.207637431492577,6.817626069160939,4.575369811341064,4.3143964122395735,4.6196850796835935,4.624837060676323,4.424984906318004,4.151169214399241,4.436107829858296,4.151169214399241,4.436107829858296
2011,Guyana,5.993,10958.85988384375,17.0102709095446,17.4227001700724,57.11145549,72.999,62.54087278499277,1.6059765283796934,5.210056213804548,2.0890013694293534,2.452102079974355,6.819515138794143,5.5213877394898505,3.4859898656240773,3.3086644782164836,4.54764236484124,4.275438322114463,3.847097128527008,3.9286100793578536,3.847097128527008,3.9286100793578536
2011,Haiti,3.789,3300.874441051747,14.1411517955388,9.21844574684968,52.85756286,78.743,46.10721881207029,1.1403934727580736,3.9892293123647984,1.843474188661069,1.765691721632972,7.497691137114971,2.5968339151829225,2.2973048507515834,1.427473957064794,3.284527430248616,1.828449939281081,2.462741968174762,1.6181147645473777,2.462741968174762,1.6181147645473777
2011,Honduras,5.564,5488.433715963321,33.3998623380405,83.17933330780821,61.60674587,54.386,58.31024766997707,1.27339066101016,6.500161983513953,3.4915538663747636,7.953642108722777,4.621936821115601,4.768500348790592,6.20821145084876,7.616801098537648,4.523344505452867,4.228366928987247,4.375742700008022,4.81092204025046,4.375742700008022,4.81092204025046
2011,Hungary,4.943,28415.117344289694,23.5710586394975,1.45777335776427,65.27843027,62.676,79.20935797882673,2.6672657863531324,7.553900636319742,2.6504460675915893,1.1163937305219547,5.600711024820276,8.487732424570341,3.666368400492983,3.594128150904419,5.707183558910252,6.521776920128686,5.6192563460321505,6.886352201041409,5.6192563460321505,6.886352201041409
2011,Iceland,6.888,57837.860459941294,5.11666915910621,0.940035157314884,70.84840583,73.856,81.06394617180204,4.456082276915783,9.152430875671351,1.0711968130724199,1.0730770748741782,6.92069843102272,8.817777282592619,3.5643369211606126,3.4326550530041073,5.622759315764316,6.358224786787604,6.325712496160197,8.065430859277184,6.325712496160197,8.065430859277184
2011,India,4.975,5098.674587754443,55.0258281992835,3.77728016164146,58.23393254,80.78,57.57421958450047,1.2496944490986173,5.532196497558896,5.3422133260612545,1.3104556664753269,7.738193314792466,4.6375158607561815,3.184281697687048,2.8311868129175206,5.280777752630602,5.695715866012876,3.999765334676126,4.183414038002615,3.999765334676126,4.183414038002615
2011,Iraq,4.882,12267.584894064485,51.6251483019676,8.18993599583675,61.22202479,84.924,58.28358069561158,1.685543170779167,6.3897506767727785,5.051197402808908,1.6796412762991384,8.227462349792727,4.76375466033982,3.390463608289874,3.1574864221546965,5.363457500807538,5.855888450267691,4.342188951809855,4.754920675697113,4.342188951809855,4.754920675697113
2011,Ireland,7.284,59797.05373434632,9.21023784264142,0.917110164037163,69.16682738,54.057,78.15033517528225,4.575195482087697,8.669833784676753,1.421507252692497,1.0711590513660099,4.58309282678281,8.299267388417249,3.3532722255586167,3.0986280401719215,5.042308261407603,5.2337372616105275,6.122504346490783,7.726275495690413,6.122504346490783,7.726275495690413
2011,Israel,7.199,39036.0247356871,19.8490631652087,1.9676021588745,70.60583022,92.651,71.26167528909001,3.3129858068077813,9.082813972735755,2.331933304850783,1.1590486449127453,9.13976491577898,7.073352771515374,3.4129945165241047,3.193143413260721,5.688763245835875,6.486091891896722,5.701346599537965,7.023361222677539,5.701346599537965,7.023361222677539
2011,Italy,6.578,49473.01492356342,20.9109626019682,0.914393555930683,70.51863201,76.264,76.48993714455479,3.9475242006797724,9.05778891221245,2.4228062050710077,1.0709317658812298,7.205003410820171,8.003780857020352,3.5502557772586085,3.410370499818027,5.738500379331357,6.582445900962515,6.134148206301278,7.745709152824768,6.134148206301278,7.745709152824768
2011,Jamaica,6.208,9932.483809469626,19.9260997656634,41.0433859018324,64.02516696,74.916,66.1299253968254,1.543575873208194,7.19422593446075,2.338525774028267,4.428330817044376,7.045849294222595,6.160100076920626,4.7341580560277885,5.28399195287333,5.05957581998119,5.2671890988679895,4.6857845764974835,5.328383399546204,4.6857845764974835,5.328383399546204
2011,Japan,6.059,41640.660872125074,12.8987119186209,0.345052544691282,72.11954868,91.159,78.43885875823526,3.4713400450398084,9.517236836195272,1.7371513947538344,1.023297752187421,8.963609172482553,8.350613409777944,3.6076272911457967,3.501165577368725,6.023287086613786,7.1341532280002,6.143103828747821,7.7606561290752,6.143103828747821,7.7606561290752
2011,Jordan,5.706,11988.4963110815,29.1117532656141,1.89828811842751,66.29735017,91.197,66.14229210593328,1.6685754034433558,7.846320998686129,3.124595476170533,1.1532494737892078,8.968095712861416,6.1623008720983234,3.262338309514773,2.9547177369607454,5.499427806933847,6.119298968494747,4.830238217447081,5.569477209993253,4.830238217447081,5.569477209993253
2011,Kazakhstan,5.594,27946.160343294392,20.658217702199,8.3206363060125,60.57142757,73.757,69.08647301587303,2.6387545760472872,6.203035435636588,2.401177356554066,1.6905763402446352,6.909009812667262,6.68625102668981,3.4767537389243977,3.2940475580213073,5.130078288423826,5.403771065018083,4.708678124040317,5.366592838750842,4.708678124040317,5.366592838750842
2011,Kenya,4.18,4307.106115568585,21.8008758316208,5.31122951314829,54.34378906,69.64,55.7781626984127,1.201569407497642,4.415762157549603,2.498961246992547,1.438793802974967,6.422928582673033,4.317887308059653,2.664373171366938,2.0083893692362382,4.011473583872412,3.2367372963112975,3.187388594197822,2.827553413147842,3.187388594197822,2.827553413147842
2011,Kuwait,6.574,64844.501901940814,64.3121796188421,1.88329056827335,69.70496446,95.887,58.45833768823771,4.88206552754754,8.824274030604219,6.1369003338392,1.1519947011743532,9.521829249094822,4.794854635546261,3.35584403011217,3.1026981296303284,5.93776095248589,6.96846643980059,5.877350439823146,7.317112465143445,5.877350439823146,7.317112465143445
2011,Lebanon,5.049,17353.19608452942,25.8236773224029,3.29669003490076,66.55678241,87.911,64.39204216763629,1.9947334161052157,7.920775594803372,2.8432157270525145,1.2702470108078892,8.580128036941806,5.8508241817059465,3.1722617544937197,2.8121642771598068,5.206038412310097,5.550925956166793,4.797627122441467,5.515049138079873,4.797627122441467,5.515049138079873
2011,Liberia,4.04,1601.0337404599568,21.4654808181205,3.81410073040029,51.70360633,54.932,47.47341752397929,1.0370481434461154,3.658054715953777,2.47025954837485,1.3135362656976695,4.686401322348743,2.8399643640934347,2.0893764663907577,1.098410411344965,3.004932544085783,1.2868005457041378,2.493357143488786,1.6692116370487629,2.493357143488786,1.6692116370487629
2011,Lithuania,5.588,29251.87747185385,16.3104488377446,6.96681994220841,63.87498451,58.1,75.9654501145913,2.7181383480632553,7.151124993503492,2.0291135315596405,1.5773090611635747,5.060437109723463,7.9104424824989925,3.618843072862652,3.5189154623164356,5.181490152986427,5.503369472003162,5.2843682910077465,6.327422452173353,5.2843682910077465,6.327422452173353
2011,Luxembourg,7.051,129887.62696287331,15.1964907412119,0.771331163321661,70.26109833,62.236,74.117078612013,8.836496773111168,8.983879184836283,1.9337856695686426,1.0589624261813328,5.548761609907121,7.581503954554314,3.2681294433128003,2.9638826762602775,5.075193630944266,5.297444937782807,7.070467080976835,9.308429786275529,7.070467080976835,9.308429786275529
2011,Malawi,4.624,1533.228895724054,19.1678879677523,2.24696688131315,50.98246482,54.049,49.98040082972582,1.0329258077438708,3.451093931625545,2.273641188282906,1.1824217424966363,4.582148291966207,3.286110280660448,2.1138358123060534,1.137119311611837,3.1121263126382965,1.494463284206021,2.536838710015954,1.741782577381791,2.536838710015954,1.741782577381791
2011,Malaysia,5.823,24115.818120395797,18.2222758028205,1.81743121597224,65.22203312,80.465,66.77902511671334,2.4058810025029307,7.5377151883375895,2.192719665080008,1.1464845671291224,7.701002256388729,6.275614683184254,3.087459303836182,2.677957515611201,5.011497816004674,5.174049263387938,4.82021989231914,5.552756577937773,4.82021989231914,5.552756577937773
2011,Malta,5.96,37740.84736654288,14.6398808384871,0.70649991698626,70.10967732,94.119,75.62369248366014,3.234242821253308,8.940422788887904,1.886153328500403,1.0535383087986687,9.313087054625596,7.849622862700944,3.5205562525325607,3.3633685912397944,5.920081178673794,6.93421603237961,5.8083265578083925,7.2019112793693125,5.8083265578083925,7.2019112793693125
2011,Mauritius,5.477,19678.60226397328,15.9689639909968,2.48781940296999,63.88767844,91.51,64.87590578179989,2.136111291876176,7.154768031204939,1.9998906905532183,1.2025727101738377,9.005050637561002,5.936933161825446,3.055362326116848,2.627161443070735,5.063730964774915,5.275238715542432,4.528493896535849,5.065864510230083,4.528493896535849,5.065864510230083
2011,Mexico,6.74,20457.600167778302,17.9603910904213,23.6134785680132,64.99708929,77.354,65.77566875477464,2.1834720797864944,7.473158439293153,2.1703086697303187,2.970054620124057,7.3336962795823055,6.09705611731172,3.954124512385092,4.049525555029149,4.955499922455398,5.065566502852443,4.789582899682638,5.501623292221909,4.789582899682638,5.501623292221909
2011,Mongolia,4.562,10960.095928386429,46.1738692440549,9.68970892806502,59.21664641,65.407,64.07770566378066,1.6060516762628234,5.814226072177937,4.584699803550368,1.8051200367977833,5.923151597838064,5.794884460327794,3.5637648039991663,3.4317496311575835,5.224503785984821,5.586698278723727,4.421453921428721,4.887214285153796,4.421453921428721,4.887214285153796
2011,Montenegro,5.147,20110.48697250475,28.7991539019875,3.31917415785834,66.52035962,80.805,71.12868537475595,2.162368615525648,7.910322598988691,3.0978445336646847,1.2721281488248453,7.7411449860943495,7.049685718332875,3.511163095856044,3.348503158360209,5.645117370198606,6.401538263625805,5.23369318247085,6.2428454561789,5.23369318247085,6.2428454561789
2011,Morocco,4.793,7503.79296875,20.0117884593084,1.33991288287498,62.59007784,76.176,65.59712670401494,1.395918592944388,6.782368946979731,2.3458586530543317,1.106532913605545,7.19461352783754,6.065282548377554,3.005193185090485,2.5477647051861907,4.864386655419998,4.889055957492194,4.340532462346693,4.752155986942895,4.340532462346693,4.752155986942895
2011,Mozambique,4.693,1275.5295982258067,15.6051763609066,3.58999788532633,46.38167076,50.336,48.94239365079366,1.0172584462351453,2.1307096048513623,1.9687592708856272,1.2947866625945377,4.143766070210422,3.1013852116157916,2.051369376378509,1.0382611063793676,2.856888501429256,1.0,2.092392650214225,1.0,2.092392650214225,1.0
2011,Myanmar,5.322,4078.6122091996535,34.0895925194937,2.13477102911342,57.68494956,68.798,54.9580255326373,1.1876776481161588,5.374643581039572,3.550578082593714,1.173034857212479,6.323516293225587,4.171934661826702,2.6401669737710973,1.9700810967328581,4.237367920567526,3.674354493687775,3.5322798866296488,3.403178612594423,3.5322798866296488,3.403178612594423
2011,Namibia,4.886,10965.272975953529,19.1486949521859,14.350110071867,53.2875184,38.051,58.96043865546219,1.6063664255716845,4.112622480766197,2.271998730505724,2.1950333005889284,2.6933147924647116,4.884209158058665,2.9960279598019914,2.533259992229257,3.496625563599527,2.2393402344684397,3.3808233170357704,3.1503968810950576,3.3808233170357704,3.1503968810950576
2011,Nepal,4.474,3176.650406024168,52.7488588178893,2.47228294102196,59.8589232,70.574,59.68091048881674,1.1328410157520048,5.998553428696657,5.147359835949832,1.2012728494109977,6.5332030225114135,5.012425235810713,3.1456023070025054,2.7699735375676253,5.141441267841598,5.425784167601365,4.172988564951941,4.472524429202205,4.172988564951941,4.472524429202205
2011,New Zealand,7.372,41961.92022636408,7.14580979286737,0.889862312060794,69.0459536,74.133,77.72816826073233,3.490871671589766,8.635144154463234,1.2448421583485034,1.0688793551408184,6.953402949047593,8.224138030912393,3.4212467612539488,3.206203260377303,5.422130564329515,5.969553724021918,5.808290987402417,7.201851912193384,5.808290987402417,7.201851912193384
2011,Nicaragua,5.115,5976.252475193953,21.7376057725567,12.682480356333,66.13089688,65.628,61.23440126050421,1.3030486108990462,7.798550480729929,2.493546860690766,2.055510773425419,5.949244372146717,5.288886416315668,3.2338063513912445,2.909563597301942,4.376709150842201,3.944295385362694,4.4224507171334215,4.888877941902797,4.4224507171334215,4.888877941902797
2011,Niger,4.122,1325.926469874159,68.6712649060334,4.83806653628145,51.30897594,51.292,44.6338641504329,1.0203224282276804,3.544799531081455,6.509932570830677,1.399206541080002,4.2566379807944585,2.334633858071351,2.5795470211008986,1.8741451011334904,3.949202023581144,3.116100780630492,2.9068060209768896,2.3592597704387868,2.9068060209768896,2.3592597704387868
2011,North Macedonia,4.369,17201.236162643956,30.0063660364587,1.47026715489338,65.62542853,71.145,68.96067143082612,1.9854946985218533,7.653485850947216,3.2011526851175343,1.1174390262090512,6.600619195046439,6.66386321766943,3.281011688003904,2.9842698741309093,5.274219724226808,5.683011226966271,5.015278578423931,5.878310448263601,5.015278578423931,5.878310448263601
2011,Norway,7.524,84670.83443983554,8.33134144870997,2.24108049961155,69.83909679,62.709,82.08130573511457,6.0874483992859245,8.862768739112362,1.3462949853676611,1.1819292573584752,5.604607230938763,8.998827875874142,3.6483884153893182,3.565673365049235,5.533575733538268,6.185452552313954,6.736290741069122,8.750687893305793,6.736290741069122,8.750687893305793
2011,Pakistan,5.149,4246.067108824967,55.1733849833434,6.80258538196207,55.7744433,84.209,52.61062204005145,1.1978584149025135,4.826346376467899,5.35484061679192,1.56356834841439,8.143044550558852,3.7541877704326803,3.08536064976166,2.674636225191307,4.991144417735139,5.134619336820887,3.5513000700524073,3.434923388749942,3.5513000700524073,3.434923388749942
2011,Panama,6.863,24999.47026554821,15.1716286040201,14.8639320731842,67.18397539,66.152,65.7283371827519,2.4596044613577526,8.100774040692254,1.9316580721389025,2.238022306762299,6.011111402634203,6.088632930952944,3.4732787022594183,3.2885480304315573,4.5765953383037115,4.331527904915573,4.943109273001903,5.75785953593537,4.943109273001903,5.75785953593537
2011,Paraguay,5.398,13107.810443598915,14.3574917202928,11.2990930113132,64.69857352,62.142,62.986438866342,1.7366264199817105,7.387487240177812,1.8619876520976952,1.9397694331115272,5.537663325812039,5.6006812422822545,3.1469907198609812,2.772170813613113,4.231083946578547,3.6621807706733933,4.41213883357781,4.871667359442115,4.41213883357781,4.871667359442115
2011,Peru,5.258,12724.883204942873,29.706354612961,5.5180019181967,68.53336165,70.975,66.43516524064171,1.71334556691845,8.48803511893935,3.1754789657344356,1.456093451830644,6.580547830193629,6.214420945184904,3.3227107092706802,3.050261959979469,5.084077220907748,5.314654805897861,5.048157787606009,5.9331860040064885,5.048157787606009,5.9331860040064885
